Artist,Track,Album,Album_type,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
La Santa Grifa,Si No Hay Ma  ana - Spotify Singles,Si No Hay Ma  ana - Spotify Singles,single,3.701116667,LA SANTA GRIFA // SI NO HAY MA  ANA //  (YUSAK) .,SANTA GRIFA,318596,7647,87,FALSE,TRUE,1647200,5,Spotify
La Santa Grifa,De Mexico Song,De Mexico Song,single,3.563533333,LA SANTA GRIFA FT. SANTA FE KLAN // DE MEXICO SONG // VIDEO OFICIAL,La Santa Grifa Official,55485221,602453,13639,TRUE,TRUE,35652653,3.93442623,Youtube
Kevin Gates,Thinking with My Dick (feat. Juicy J),Stranger Than Fiction,album,2.75525,Kevin Gates - Thinkin' With My Dick Feat. Juicy J,kevingatesTV,31218512,316227,4178,TRUE,TRUE,95972184,4.111764706,Spotify
Kevin Gates,Really Really,Islah (Deluxe),album,3.868216667,Kevin Gates - Really Really [Official Music Video],kevingatesTV,276517083,1773184,40191,TRUE,TRUE,323943881,5.244094488,Spotify
Kevin Gates,2 Phones,Islah (Deluxe),album,4,Kevin Gates - 2 Phones [Official Music Video],kevingatesTV,329140439,2010233,63981,TRUE,TRUE,342603578,3.603174603,Spotify
Kevin Gates,Me Too,Luca Brasi 3,album,3.371683333,0,0,0,0,0,0,0,104805994,0.942367601,Spotify
Kevin Gates,Big Gangsta,Big Gangsta,single,4.057716667,Kevin Gates - Big Gangsta (From The Vaults) [Official Lyric Video],kevingatesTV,14778293,187327,1766,TRUE,TRUE,165842282,3.986111111,Spotify
Kevin Gates,I Don't Get Tired (#IDGT) (feat. August Alsina),Luca Brasi 2: Gangsta Grillz,album,3.495116667,Kevin Gates - I Don't Get Tired (feat. August Alsina) (#IDGT) [Official Music Video],kevingatesTV,112591398,648594,12977,TRUE,TRUE,178707687,1.630841121,Spotify
Kevin Gates,Hard For,Islah (Deluxe),album,4.126666667,Kevin Gates Hard For (Music Video),RAPTRAX,259825,4203,55,FALSE,FALSE,115275529,1.750902527,Spotify
Kevin Gates,Time for That,Islah (Deluxe),album,3.474,Kevin Gates - Time For That [Official Music Video],kevingatesTV,101777581,704732,11403,TRUE,TRUE,136052502,5.609090909,Spotify
Kevin Gates,Power,Power,single,3.206883333,Kevin Gates - Power [Official Music Video],kevingatesTV,78814219,621971,14905,TRUE,TRUE,40535879,4.784615385,Youtube
Kevin Gates,Walls Talking,I'm Him,album,2.890316667,Kevin Gates - Walls Talking [Official Music Video],kevingatesTV,89355874,694980,12559,TRUE,TRUE,46053223,6.043478261,Youtube
Cody Johnson,Human,Human The Double Album,album,3.692,Cody Johnson - Human (Official Music Video),Cody Johnson,3583347,24576,721,TRUE,TRUE,36627401,5.881818182,Spotify
Cody Johnson,'Til You Can't,Human The Double Album,album,3.736883333,Cody Johnson - 'Til You Can't (Official Music Video),Cody Johnson,42762026,248571,7006,TRUE,TRUE,137178250,7.688679245,Spotify
Cody Johnson,Me and My Kind,Cowboy Like Me,album,2.603333333,Cody Johnson - Me And My Kind (Live From The Humble Rodeo & BBQ Cook-Off),Cody Johnson,1142181,7299,84,FALSE,TRUE,122541872,7.403669725,Spotify
Cody Johnson,Long Live Cowgirls (with Cody Johnson),Long Live Cowgirls (with Cody Johnson),single,3.079116667,Ian Munsick & Cody Johnson - Long Live Cowgirls (Audio),Ian Munsick,4669922,23383,468,TRUE,TRUE,31799798,1.548387097,Spotify
Cody Johnson,Diamond In My Pocket,A Different Day,album,3.281783333,Cody Johnson Diamond in My Pocket - (Official Audio Video),Cody Johnson,1541752,11666,282,TRUE,TRUE,116629758,9.964328181,Spotify
Cody Johnson,Wild as You,Gotta Be Me,album,3.101116667,Cody Johnson - Wild As You (Official Lyric Video),Cody Johnson,12995456,48591,549,FALSE,TRUE,66231271,5.855855856,Spotify
Cody Johnson,Dance Her Home,Cowboy Like Me,album,2.911333333,Cody Johnson - Dance Her Home (Compilation Video),Cody Johnson,1116506,5314,71,FALSE,TRUE,64655301,1.285302594,Spotify
Cody Johnson,With You I Am,Gotta Be Me,album,3.68155,Cody Johnson - With You I Am (Official Music Video),Cody Johnson,35941153,141540,1942,FALSE,TRUE,105327655,4.748201439,Spotify
Cody Johnson,Welcome to the Show,Welcome to the Show,single,2.675333333,Welcome to the show|| Music Video,Barrel Racing Marshes,31411,383,14,FALSE,FALSE,39272358,7.783783784,Spotify
Cody Johnson,On My Way to You,Ain't Nothin' to It,album,3.555116667,Cody Johnson - On My Way To You (Official Music Video),Cody Johnson,31839228,148618,2427,TRUE,TRUE,94779592,6.212471132,Spotify
SDM,Mr. Ocho,Liens du 100,album,3.77755,Mr. Ocho,SDM - Topic,3208307,26839,188,TRUE,TRUE,12973334,7.712418301,Spotify
SDM,Bolide allemand,Liens du 100,album,2.945783333,SDM - Bolide allemand (Clip officiel),FB,566877,4429,55,FALSE,FALSE,7570175,5.690265487,Spotify
SDM,Passat,OCHO (Deluxe),album,3.38555,SDM feat. Maes - Passat (Clip Vid  o),RANDOM' MUSIC' BY MASSATO 1,1425177,8312,106,FALSE,FALSE,38294661,4.95412844,Spotify
SDM,Redescends,Liens du 100,album,2.693116667,SDM - REDESCENDS FT. @TiakolaOfficiel (Clip Officiel),SDM Officiel,14761083,95857,1221,FALSE,FALSE,17858025,4.316546763,Spotify
SDM,Roro (feat. SDM),M  lo,album,3.247116667,Tiakola - Roro ft. SDM (Paroles),Paroles Fran  aises,338069,2714,39,TRUE,TRUE,15089292,5.64805058,Spotify
SDM,Daddy,DNK,album,3.289783333,SDM - Daddy feat. Booba (Clip Officiel),SDM Officiel,19935823,130720,2826,FALSE,FALSE,1052406,4.818897638,Youtube
SDM,Jacque*** Bag,Liens du 100,album,1.859783333,SDM - Jacque*** Bag (music video),M&L Montage Production,206,12,1,FALSE,FALSE,4862081,7.940528634,Spotify
SDM,Franklin Saint,Liens du 100,album,3.78245,SDM - Franklin Saint ft. Slkrack & Zed,POWER TV,3304,0,0,FALSE,FALSE,4481996,5.096491228,Spotify
SDM,Fame,Liens du 100,album,3.332883333,SDM feat. Niska - Fame (Clip vid  o),RANDOM' MUSIC' BY MASSATO 1,290630,4539,70,FALSE,FALSE,4604631,3.648648649,Spotify
SDM,NEYMAR JR,NOSTALGIA+,album,2.754883333,Green Montana - NEYMAR JR ft. SDM,greenmontanaVEVO,4566124,51841,782,TRUE,TRUE,17840713,2.048507463,Spotify
back number,HAPPY BIRTHDAY,TOKYO - FIRST LOVE -,album,4.31,back number - HAPPY BIRTHDAY (full),BackNumberVEVO,38470174,200142,8429,TRUE,TRUE,37781948,7.902813299,Youtube
Mumford & Sons,Little Lion Man,Sigh No More,album,4.1167,Mumford & Sons - Hopeless Wanderer (Official Music Video),MumfordAndSonsVEVO,99348431,449797,17703,TRUE,TRUE,564208283,5.480662983,Spotify
Mumford & Sons,I Will Wait,Babel (Deluxe Version),album,4.612,Mumford & Sons - Hopeless Wanderer (Official Music Video),MumfordAndSonsVEVO,99348431,449797,17703,TRUE,TRUE,574512846,2.429487179,Spotify
Mumford & Sons,The Cave,Sigh No More,album,3.633066667,Mumford & Sons - Hopeless Wanderer (Official Music Video),MumfordAndSonsVEVO,99348431,449797,17703,TRUE,TRUE,429210937,5.318039625,Spotify
Mumford & Sons,Awake My Soul,Sigh No More,album,4.263966667,Mumford & Sons - Hopeless Wanderer (Official Music Video),MumfordAndSonsVEVO,99348431,449797,17703,TRUE,TRUE,111207419,5.267857143,Spotify
Mumford & Sons,Believe,Wilder Mind (Deluxe),album,3.684,Mumford & Sons - Hopeless Wanderer (Official Music Video),MumfordAndSonsVEVO,99348431,449797,17703,TRUE,TRUE,253301863,2.789237668,Spotify
Mumford & Sons,Woman,Delta,album,4.575883333,Mumford & Sons - Hopeless Wanderer (Official Music Video),MumfordAndSonsVEVO,99348431,449797,17703,TRUE,TRUE,78530465,4.672727273,Youtube
Mumford & Sons,Guiding Light,Delta,album,3.627216667,Mumford & Sons - Hopeless Wanderer (Official Music Video),MumfordAndSonsVEVO,99348431,449797,17703,TRUE,TRUE,118454675,9.323410014,Spotify
Mumford & Sons,White Blank Page,Sigh No More,album,4.23675,Mumford & Sons - Hopeless Wanderer (Official Music Video),MumfordAndSonsVEVO,99348431,449797,17703,TRUE,TRUE,104952901,0.798804781,Spotify
Mumford & Sons,Babel,Babel (Deluxe Version),album,3.482216667,Mumford & Sons - Hopeless Wanderer (Official Music Video),MumfordAndSonsVEVO,99348431,449797,17703,TRUE,TRUE,130802455,10.31766201,Spotify
Mumford & Sons,Tompkins Square Park,Wilder Mind (Deluxe),album,5.193783333,Mumford & Sons - Hopeless Wanderer (Official Music Video),MumfordAndSonsVEVO,99348431,449797,17703,TRUE,TRUE,93316817,4.63190184,Youtube
Timmy Trumpet,Freaks - Radio Edit,Freaks,single,2.819333333,Timmy Trumpet & Savage - Freaks OFFICIAL VIDEO HD,Scorpio Music,90038117,679916,14340,FALSE,FALSE,0,4.684466019,Youtube
Timmy Trumpet,Call Me (with R3HAB & Timmy Trumpet),Call Me (with R3HAB & Timmy Trumpet),single,2.971833333,"Gabry Ponte, R3HAB, Timmy Trumpet - Call Me (Official Lyric Video)",Gabry Ponte,2756040,33037,342,TRUE,TRUE,48546790,6.732394366,Spotify
Timmy Trumpet,Narco,Narco,single,3.47725,Blasterjaxx & Timmy Trumpet - Narco (Official Music Video),Spinnin' Records,47264213,494874,8083,TRUE,TRUE,56106985,13.490701,Spotify
Timmy Trumpet,Blow It Up,Blow It Up,single,3.0229,Timmy Trumpet x INNA x Love Harder - Blow It Up (Official Music Video),Smash The House,551875,14603,126,TRUE,TRUE,7285634,21.65024631,Spotify
Timmy Trumpet,Mad World,Mad World,album,2.555066667,Timmy Trumpet & Gabry Ponte     Mad World (Official Music Video),Timmy Trumpet,6470385,100941,1226,FALSE,TRUE,110168917,4.574358974,Spotify
Timmy Trumpet,Sweet Caroline,Sweet Caroline,single,3.574866667,Dimitri Vegas & Like Mike x Timmy Trumpet x Brennan Heart - Sweet Caroline (Visualizer),Smash The House,183242,3698,93,TRUE,TRUE,4096818,5.633802817,Spotify
Timmy Trumpet,Poison (with Timmy Trumpet x W&W),Poison (with Timmy Trumpet x W&W),single,2.785183333,"R3HAB, Timmy Trumpet, W&W - Poison [Tomorrowland Music]",Tomorrowland,110335,3313,115,FALSE,TRUE,3976910,11.87579214,Spotify
Timmy Trumpet,Ininna Tora,Ininna Tora,single,3.409983333,Timmy Trumpet x KSHMR x Mildenhaus - Ininna Tora [Official Audio],KSHMR,4626424,53260,787,FALSE,TRUE,11507521,4.465,Spotify
Timmy Trumpet,Feel Your Love,Feel Your Love,single,3.2,"Dimitri Vegas & Like Mike, Timmy Trumpet & Edward Maya - Feel Your Love",Dimitri Vegas & Like Mike,1420087,26597,697,TRUE,TRUE,33148746,5.027586207,Spotify
Timmy Trumpet,Party Till We Die (feat. Andrew W.K.),Party Till We Die (feat. Andrew W.K.),single,2.642583333,MAKJ & Timmy Trumpet Feat. Andrew W.K. - Party Till We Die (Official Music Video),Spinnin' Records,16601742,218035,1848,TRUE,TRUE,111692652,2.633053221,Spotify
Yo Yo Honey Singh,Love Dose,Desi Kalakaar,album,3.740733333,"Exclusive: LOVE DOSE Full Video Song | Yo Yo Honey Singh, Urvashi Rautela | Desi Kalakaar",T-Series,442480980,3433090,70491,TRUE,TRUE,39166243,1.250814332,Youtube
Yo Yo Honey Singh,Blue Eyes,Blue Eyes,single,3.6824,Blue Eyes Full Video Song Yo Yo Honey Singh | Blockbuster Song Of 2013,T-Series,555130130,4166649,121237,TRUE,TRUE,39090098,14.73988439,Youtube
Yo Yo Honey Singh,Desi Kalakaar,Desi Kalakaar,album,4.22255,Official: Desi Kalakaar Full VIDEO Song | Yo Yo Honey Singh | Honey Singh New Songs 2014,T-Series,134719081,1635675,36715,TRUE,TRUE,36119996,7.378854626,Youtube
Yo Yo Honey Singh,Paris Ka Trip,Paris Ka Trip,single,3.273833333,"Paris Ka Trip (Video)  @MillindGaba  X  @YoYoHoneySingh | Asli Gold, Mihir G | Bhushan Kumar",T-Series,46414692,1081408,59381,TRUE,TRUE,9817017,16.24719101,Youtube
Yo Yo Honey Singh,Dheere Dheere,Dheere Dheere,single,3.540216667,"Dheere Dheere Se Meri Zindagi Video Song (OFFICIAL) Hrithik Roshan, Sonam Kapoor | Yo Yo Honey Singh",T-Series,559255370,3132505,88152,TRUE,TRUE,26702566,8.250355619,Youtube
Yo Yo Honey Singh,Gatividhi,Gatividhi,single,3.83395,Gatividhi | Yo Yo Honey Singh | Mouni Roy | Namoh Studios | Mihir Gulati | Full Video,Namoh Studios,27688884,822025,75541,TRUE,TRUE,2177786,27.13836478,Youtube
Yo Yo Honey Singh,Manali Trance,The Neha Kakkar Collection,compilation,3.386783333,Manali Trance | Yo Yo Honey Singh & Neha Kakkar | The Shaukeens | Lisa Haydon | Akshay Kumar,Zee Music Company,257652067,1862689,30047,TRUE,TRUE,33210146,3.971698113,Youtube
Yo Yo Honey Singh,"52 Non Stop Dilbar Dilbar Remix(Remix By Kedrock,Sd Style)",52 Non Stop Dilbar Dilbar Remix,compilation,76.35805,"52 Non Stop Dilbar Dilbar Remix By Kedrock, SD Style Super Hit Songs Collection 2018 | T-Series",Pop Chartbusters,8053059,62411,1257,TRUE,TRUE,23128326,5.331210191,Spotify
Yo Yo Honey Singh,Romantic Mashup 2,Romantic Mashup 2,single,5.419533333,Romantic Mashup 2 Full Video Song | DJ Chetas | Valentines Day | T-Series,T-Series,3992392,41253,1044,TRUE,TRUE,35712881,2.839552239,Spotify
Yo Yo Honey Singh,Ethir Neechal (From Ethir Neechal),Bromance: Anirudh Ravichander & Sivakarthikeyan,album,4.512,Ethir Neechal - Making Video | Anirudh | Honey Singh | Dhanush,Sony Music India,18761954,258301,4038,TRUE,TRUE,14998383,9.70970971,Youtube
Neeti Mohan,Mere Yaaraa (From Sooryavanshi),Mere Yaaraa (From Sooryavanshi),single,4.752733333,0,0,0,0,0,0,0,74077581,4.56779661,Spotify
Neeti Mohan,Ishq Wala Love,Student of the Year (Original Motion Picture Soundtrack),album,4.29955,"Ishq Wala Love Full Video - SOTY|Alia Bhatt,Sidharth Malhotra,Varun Dhawan|Neeti Mohan",SonyMusicIndiaVEVO,90390886,763690,18065,TRUE,TRUE,69441819,3.772378517,Youtube
Neeti Mohan,Meri Jaan,Gangubai Kathiawadi (Original Motion Picture Soundtrack),single,3.968383333,Meri Jaan | Full Video |Gangubai Kathiawadi|Sanjay Leela Bhansali| Alia Bhatt | Neeti Mohan|Shantanu,Saregama Music,28514277,350895,2866,TRUE,TRUE,64783954,1.230769231,Spotify
Neeti Mohan,Fitoor,Shamshera,album,5.141,"Fitoor Song | Shamshera | Ranbir Kapoor, Vaani Kapoor | Arijit Singh, Neeti Mohan | Mithoon, Karan M",YRF,91597770,1125985,18324,TRUE,TRUE,35874179,5.386338186,Youtube
Neeti Mohan,Meri Zindagi Hai Tu (From Satyameva Jayate 2),Meri Zindagi Hai Tu (From Satyameva Jayate 2),single,4.737233333,"Meri Zindagi Hai Tu Full Video | Satyameva Jayate 2 | John A, Divya K | Rochak ft Jubin, Neeti",T-Series,97073399,711893,10024,TRUE,TRUE,37870063,5.850340136,Youtube
Neeti Mohan,Sau Aasmaan,Baar Baar Dekho (Original Motion Picture Soundtrack),single,3.912283333,Sau Aasmaan - Full Video | Baar Baar Dekho | Sidharth Malhotra & Katrina Kaif | Armaan,Zee Music Company,111024285,607286,11477,TRUE,TRUE,46720545,9.27480916,Youtube
Neeti Mohan,Nainowale Ne,Padmaavat,single,2.930366667,Nainowale Ne Full Video Song | Padmaavat | Deepika Padukone | Shahid Kapoor | Ranveer Singh,T-Series,170434509,1411553,26755,TRUE,TRUE,23921448,3.186335404,Youtube
Neeti Mohan,Sapna Jahan (From Brothers),Sapna Jahan (From Brothers),single,5.696333333,"Sapna Jahan Full Video - Brothers|Akshay Kumar, Jacqueline|Sonu Nigam, Neeti Mohan",SonyMusicIndiaVEVO,53270852,678538,9282,TRUE,TRUE,22770222,2.811965812,Youtube
Neeti Mohan,Bang Bang,Bang Bang (Original Motion Picture Soundtrack),single,5.333333333,Bang Bang Title Track Full Video | BANG BANG | Hrithik Roshan Katrina Kaif | Vishal Shekhar Benny D,Zee Music Company,190509532,804146,25642,TRUE,TRUE,30634973,1.366935484,Youtube
Neeti Mohan,First Class,Kalank (Original Motion Picture Soundtrack),album,4.616,"First Class - Full Video | Kalank | Varun Dhawan, Alia Bhatt, Kiara | Arijit Singh | Pritam| Amitabh",Zee Music Company,166165939,1054216,23106,TRUE,TRUE,41549433,2.709039548,Youtube
Mr.Kitty,After Dark,Time,album,4.319116667,Mr.Kitty - After Dark 4k upscaled,TheRetriever,177445,4486,336,FALSE,FALSE,491281259,7.108721625,Spotify
Mr.Kitty,0% Angel,Ephemeral,album,3.911183333,0,0,0,0,0,0,0,14230967,10.8782936,Spotify
Mr.Kitty,Habits (feat. PASTEL GHOST),A.I.,album,4.22865,Mr.Kitty - Habits (feat. PASTEL GHOST) (Official Video),Mr.Kitty Official,4106611,0,0,FALSE,FALSE,10893756,8.387755102,Spotify
Mr.Kitty,Neglect,Time,album,3.60245,Mr.Kitty - Neglect,Emilicious,41533,861,41,FALSE,FALSE,12961705,11.73024523,Spotify
Mr.Kitty,Destroy Me,ETERNITY,album,5.901733333,Mr.Kitty - Destroy Me,Mr.Kitty Official,6919240,0,0,FALSE,FALSE,10761447,9.956076135,Spotify
Mr.Kitty,In Your Arms,Ephemeral,album,3.682616667,Mr.Kitty - In Your Arms,Mr.Kitty Official,1299224,0,0,FALSE,FALSE,2940254,8.546307151,Spotify
Mr.Kitty,Empty Phases,Ephemeral,album,3.700066667,Mr.Kitty - Empty Phases,Mr.Kitty Official,717091,0,0,FALSE,FALSE,4647978,7.280966767,Spotify
Mr.Kitty,I Want To Hurt Myself,Ephemeral,album,3.424316667,Mr.Kitty - I Want To Hurt Myself,Mr.Kitty Official,433158,0,0,FALSE,FALSE,3736298,4.495327103,Spotify
Mr.Kitty,Hold Me Down,Time,album,3.94445,Mr.Kitty - Hold Me Down,the cinematic daydream,4182,107,7,FALSE,FALSE,4552902,7.578008915,Spotify
Mr.Kitty,From Liquid,Ephemeral,album,3.75765,Mr.Kitty - From Liquid,Mr.Kitty Official,770306,0,0,FALSE,FALSE,5440779,4.608,Spotify
Glee Cast,Jingle Bell Rock,"Glee: The Music, The Christmas Album Vol. 3",album,2.549116667,Glee 4x10 - Jingle Bell Rock,FoxTV,3284490,10598,200,FALSE,FALSE,60072114,5.054794521,Spotify
Glee Cast,Somewhere Only We Know (feat. Darren Criss),Glee: The Music presents The Warblers,album,3.07755,GLEE - Somewhere Only We Know (Full Performance) (Official Music Video) HD,"Being part of something special, makes you special!  ",15822044,117510,3545,FALSE,FALSE,74379997,5.737874097,Spotify
Glee Cast,"Baby, It's Cold Outside (feat. Darren Criss)","Glee: The Music, The Christmas Album",album,2.775783333,"GLEE - Baby, It's Cold Outside (Full Performance) HD",MusicOfGlee,2720062,47994,1768,FALSE,FALSE,62932751,2.47706422,Spotify
Glee Cast,Valerie - Glee Cast Version,"Glee: The Music, Volume 4",album,3.556883333,Glee Cast - Valerie (Official Audio),musicfromgleeVEVO,302909,3201,44,TRUE,TRUE,70872887,2.131894484,Spotify
Glee Cast,Don't Stop Believin' (Glee Cast Version) - Cover of Journey,Glee LGBTQIA+ Pride,album,3.836666667,Don't Stop Believin' (Glee Cast Version) (Cover of Journey),Glee Cast - Topic,6395124,48496,323,TRUE,TRUE,102232708,3.275132275,Spotify
Glee Cast,Bust Your Windows - Cover of Jazmine Sullivan,Glee LGBTQIA+ Pride,album,4.33555,Jazmine Sullivan - Bust Your Windows,JazmineSullivanVEVO,56640660,568412,14039,TRUE,TRUE,48306146,9.427527406,Youtube
Glee Cast,Stereo Hearts (Glee Cast Version),Glee Love Songs,album,3.53,GLEE - Stereo Hearts (Full Performance) HD,MusicOfGlee,24572472,415134,5266,FALSE,FALSE,37196405,4.562091503,Spotify
Glee Cast,Footloose (Glee Cast Version),"Glee: The Music, The Complete Season Four",compilation,3.79,GLEE - Footloose (Full Performance) HD,MusicOfGlee,5670130,36653,437,FALSE,FALSE,10645318,19.27710843,Spotify
Glee Cast,Hopelessly Devoted To You (Glee Cast Version),Glee: The Music presents Glease,album,3.031783333,GLEE - Hopelessly Devoted To You (Full Performance) (Official Music Video),"Being part of something special, makes you special!  ",12518326,98441,2815,FALSE,FALSE,23336215,1.514285714,Spotify
Glee Cast,If I Die Young (Glee Cast Version),Glee LGBTQIA+ Pride,album,3.696216667,GLEE - If I Die Young (Full Performance) + Break Down (Official Music Video) HD,"Being part of something special, makes you special!  ",39610382,374938,29326,FALSE,FALSE,60148255,3.874239351,Spotify
Bradley Cooper,Shallow,A Star Is Born Soundtrack,album,3.59555,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video)",LadyGagaVEVO,1410152179,7651913,194743,TRUE,TRUE,2004338878,1.666666667,Spotify
Bradley Cooper,I'll Never Love Again - Film Version,A Star Is Born Soundtrack,album,4.68445,I'll Never Love Again (from A Star Is Born) (Official Music Video),LadyGagaVEVO,462824389,2741971,77456,TRUE,TRUE,308551473,2.518518519,Youtube
Bradley Cooper,I Don't Know What Love Is,A Star Is Born Soundtrack,album,2.954883333,"Lady Gaga, Bradley Cooper - I Don't Know What Love Is (A Star Is Born)",Gaga Planet,5021675,26815,659,FALSE,FALSE,94730022,2.757731959,Spotify
Bradley Cooper,Maybe It's Time,A Star Is Born Soundtrack (Without Dialogue),album,2.654883333,Bradley Cooper - Maybe It's Time (from A Star Is Born) (Official Audio),LadyGagaVEVO,55368059,219540,3935,TRUE,TRUE,132282169,2.874617737,Spotify
Bradley Cooper,Music To My Eyes,A Star Is Born Soundtrack (Without Dialogue),album,3.32,"Lady Gaga, Bradley Cooper - Music To My Eyes (A Star Is Born)",Gaga Planet,6511542,33981,642,FALSE,FALSE,116203650,3.56,Spotify
Bradley Cooper,Black Eyes,A Star Is Born Soundtrack,album,3.062883333,Bradley Cooper - Black Eyes - Full Performance (A Star Is Born),FML - Free Music Library,4562325,34218,1532,FALSE,FALSE,76925024,1.149693252,Spotify
Bradley Cooper,Diggin' My Grave,A Star Is Born Soundtrack (Without Dialogue),album,3.955116667,"Lady Gaga, Bradley Cooper - Diggin My Grave (From A Star Is Born Soundtrack)",ACT2,1026736,4528,98,FALSE,FALSE,77658351,5.941747573,Spotify
Bradley Cooper,Too Far Gone,A Star Is Born Soundtrack (Without Dialogue),album,1.436,Too Far Gone,Bradley Cooper - Topic,3633709,12970,100,TRUE,TRUE,47209368,4.504672897,Spotify
Bradley Cooper,Alibi,A Star Is Born Soundtrack (Without Dialogue),album,3.053783333,Bradley Cooper - Alibi (A Star Is Born),A Star Is Born,410176,3383,96,FALSE,TRUE,60894168,0.963280294,Spotify
Bradley Cooper,Out Of Time,A Star Is Born Soundtrack (Without Dialogue),album,2.872,Out Of Time,Bradley Cooper - Topic,10498996,28408,339,TRUE,TRUE,60311047,1.086698337,Spotify
Paloma Faith,Only Love Can Hurt Like This,A Perfect Contradiction (Outsiders' Expanded Edition),album,3.88155,Paloma Faith - Only Love Can Hurt Like This (Official Video),PalomaFaithVEVO,168083895,1637603,27659,TRUE,TRUE,472628386,2.649700599,Spotify
Paloma Faith,Only Love Can Hurt Like This - Slowed Down Version,Only Love Can Hurt Like This (Slowed Down Version),single,4.295733333,Paloma Faith - Only Love Can Hurt Like This (Slowed Down Version - Official Audio),PalomaFaithVEVO,3728133,84898,656,TRUE,TRUE,58262636,1.541516245,Spotify
Paloma Faith,Only Love Can Hurt Like This - Sped Up Version,Only Love Can Hurt Like This (Sped Up Version),single,2.761433333,Paloma Faith - Only Love Can Hurt Like This (Sped Up Version - Official Audio),PalomaFaithVEVO,96427,3369,125,TRUE,TRUE,13979392,12.5255102,Spotify
Paloma Faith,Lullaby,Brighter Days,album,3.404216667,"Sigala, Paloma Faith - Lullaby",SigalaVEVO,70588126,315107,5575,TRUE,TRUE,208329835,10.32138443,Spotify
Paloma Faith,Upside Down,Do You Want the Truth or Something Beautiful ,album,3.153116667,Paloma Faith - Upside Down (Official Video),PalomaFaithVEVO,10179218,94366,3875,TRUE,TRUE,41035693,11.42469471,Spotify
Paloma Faith,Lullaby - Acoustic,Lullaby (Acoustic),single,3.965383333,Paloma Faith - Lullaby (Randolph Avenue Sessions),PalomaFaithVEVO,389779,5515,210,TRUE,TRUE,30182521,2.581818182,Spotify
Paloma Faith,Lullaby - Calvo Remix,Lullaby (Remixes),single,3.138883333,"Sigala, Paloma Faith - Lullaby (Calvo Remix) (Audio)",SigalaVEVO,793806,7364,139,TRUE,TRUE,15441008,2.462395543,Spotify
Paloma Faith,Make Your Own Kind of Music,The Architect (Zeitgeist Edition),album,2.730666667,Skoda ft: Paloma Faith 'Make Your Own Kind of Music',Mark Summers Casting,146155,1303,0,FALSE,FALSE,26077755,5.929133858,Spotify
Paloma Faith,Only Love Can Hurt Like This (feat. Teddy Swims) - Remix,Only Love Can Hurt Like This (feat. Teddy Swims) [Remix],single,3.869216667,Paloma Faith - Only Love Can Hurt Like This (Remix - Official Lyric Video) ft. Teddy Swims,PalomaFaithVEVO,285351,6359,100,TRUE,TRUE,1175645,4.181818182,Spotify
Paloma Faith,Never Tear Us Apart,Fall to Grace (Expanded Edition),album,3.083333333,Paloma Faith - Never Tear Us Apart (Official Video),PalomaFaithVEVO,13737297,122822,3500,TRUE,TRUE,21864412,3.290540541,Spotify
Popcaan,We Caa Done (feat. Drake),Great Is He,album,4.08735,Popcaan - We Caa Done Ft Drake (Official Video),Popcaan,5153130,130131,5711,TRUE,TRUE,18427579,4.227777778,Spotify
Popcaan,Toni-Ann Singh (feat. Popcaan),"Love, Damini",album,2.92795,Popcaan - Next To Me ft Toni-Ann Singh (Official Video),Popcaan,7934149,147930,5469,TRUE,TRUE,13102720,2.550420168,Spotify
Popcaan,Come Over (feat. Popcaan),Come Over (feat. Popcaan),single,3.466666667,Jorja Smith - Come Over (feat. Popcaan),JorjaSmithVEVO,12453414,191037,2806,TRUE,TRUE,64120942,2.353790614,Spotify
Popcaan,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),FIXTAPE,album,4.327516667,Popcaan  - TWIST & TURN (feat. Drake & PARTYNEXTDOOR) (Official Audio),Popcaan,15176159,110852,2324,TRUE,TRUE,76080183,6.439655172,Spotify
Popcaan,Aboboyaa (feat. Burna Boy),Great Is He,album,2.780033333,Popcaan - Aboboyaa ft Burna Boy (Official Video),Popcaan,1241734,54122,2088,TRUE,TRUE,531624,2.269754768,Youtube
Popcaan,Silence,Forever,album,3.596266667,Popcaan - Silence (Official Video),Popcaan,44950551,278543,5950,FALSE,TRUE,22259505,4.982142857,Youtube
Popcaan,GYALIS (Remix) [feat. Chris Brown & Popcaan],GYALIS (Remix) [feat. Chris Brown & Popcaan],single,3.257933333,Capella Grey feat. Chris Brown & Popcaan - Gyalis (REMIX),Capella Grey,4350801,63275,1941,FALSE,TRUE,13816788,4.526315789,Spotify
Popcaan,My Type,My Type - Single,single,3.084433333,Popcaan - My Type (Official Music Video),PopcaanVEVO,32784847,162102,2684,TRUE,TRUE,24220191,3.485507246,Youtube
Popcaan,ALL I NEED (feat. Drake),FIXTAPE,album,2.964983333,Popcaan - ALL I NEED (feat. Drake) [Official Audio],Popcaan,2042539,34073,978,TRUE,TRUE,17941868,4.227722772,Spotify
Popcaan,Next To Me (feat. Toni-Ann Singh),Great Is He,album,3.940416667,Popcaan - Next To Me ft Toni-Ann Singh (Official Video),Popcaan,7934149,147930,5469,TRUE,TRUE,1048722,4.404255319,Youtube
